round,accuracy,loss
1,0.5498,3.170583354187012
2,0.5719,2.0218015239715577
3,0.5904,1.4843421922683715
4,0.7035,0.7123460243225098
5,0.6755,1.0699559710502624
6,0.7641,0.8639223015785217
7,0.759,0.7300757282733917
8,0.7905,0.7232738410949707
9,0.8494,0.43120771996974944
10,0.8743,0.3313923948764801
11,0.7717,0.6522469180107117
12,0.844,0.46881267216205597
13,0.9542,0.137142756973207
14,0.8277,0.5014772791862487
15,0.9408,0.1903862523138523
