round,accuracy,loss
1,0.553,2.797258144378662
2,0.6102,2.6047990234375
3,0.7485,0.9522197310447693
4,0.6569,1.075882953262329
5,0.7296,0.8348377329826355
6,0.6139,1.374010006904602
7,0.7405,0.8041975591659546
8,0.8275,0.5730152145385742
9,0.7975,0.5504351368904113
10,0.7811,0.6152122289657592
11,0.7696,0.689372717666626
12,0.8295,0.46406823868751523
13,0.9108,0.3034630695939064
14,0.8809,0.3320643129110336
15,0.8817,0.323560057926178
